"mu" "n" "dist" "p_cens" "rep" "id" "decision" "error" "errorMessage"
0.5 40 "LIN" 0.1 62 12774 "LIN" FALSE ""
2.5 20 "EXP" 0 99 12775 "EXP" FALSE ""
1.5 40 "EXP" 0 77 12776 "EXP" FALSE ""
0.9 100 "EXP" 0 19 12777 "EXP" FALSE ""
2.5 100 "EXP" 0 37 12778 "EXP" FALSE ""
1.3 200 "LIN" 0.1 6 12779 "LIN" FALSE ""
0.1 40 "EXP" 0 44 12780 "EXP" FALSE ""
0.1 60 "LIN" 0.2 53 12781 "LIN" FALSE ""
2 100 "EXP" 0.2 95 12782 "EXP" FALSE ""
1.3 60 "LIN" 0 46 12783 "LIN" FALSE ""
1.5 20 "LIN" 0.1 14 12784 "LIN" FALSE ""
1.3 20 "EXP" 0.1 96 12785 "LIN" FALSE ""
0.9 40 "LIN" 0.1 62 12786 "LIN" FALSE ""
0.5 40 "EXP" 0 53 12787 "LIN" FALSE ""
2 60 "EXP" 0.2 33 12788 "EXP" FALSE ""
0.1 200 "EXP" 0 36 12789 "EXP" FALSE ""
2.5 40 "EXP" 0 10 12790 "LIN" FALSE ""
1.5 80 "LIN" 0.2 17 12791 "LIN" FALSE ""
0.1 100 "LIN" 0 50 12792 "LIN" FALSE ""
1.3 40 "LIN" 0 35 12793 "LIN" FALSE ""
1.5 200 "EXP" 0.2 71 12794 "EXP" FALSE ""
0.5 100 "EXP" 0.2 58 12795 "EXP" FALSE ""
2.5 80 "LIN" 0.1 55 12796 "LIN" FALSE ""
2.5 100 "LIN" 0 51 12797 "EXP" FALSE ""
0.9 100 "LIN" 0.2 14 12798 "LIN" FALSE ""
1.3 200 "LIN" 0.2 55 12799 "LIN" FALSE ""
1.3 80 "LIN" 0 91 12800 "LIN" FALSE ""
1.5 20 "EXP" 0.1 9 12801 "LIN" FALSE ""
2 100 "EXP" 0.1 79 12802 "EXP" FALSE ""
0.5 100 "EXP" 0 81 12803 "EXP" FALSE ""
2 60 "EXP" 0 54 12804 "EXP" FALSE ""
2 20 "LIN" 0 30 12805 "LIN" FALSE ""
1.3 200 "LIN" 0 1 12806 "LIN" FALSE ""
0.5 20 "EXP" 0.2 12 12807 "EXP" FALSE ""
1.5 100 "LIN" 0.2 34 12808 "LIN" FALSE ""
1.5 200 "LIN" 0.1 32 12809 "LIN" FALSE ""
1.5 200 "LIN" 0 61 12810 "LIN" FALSE ""
1.3 60 "EXP" 0 19 12811 "EXP" FALSE ""
0.5 60 "LIN" 0 93 12812 "LIN" FALSE ""
0.1 200 "LIN" 0.2 91 12813 "LIN" FALSE ""
0.9 20 "LIN" 0 26 12814 "LIN" FALSE ""
1.3 200 "EXP" 0.1 5 12815 "EXP" FALSE ""
0.9 40 "LIN" 0.1 10 12816 "LIN" FALSE ""
1.3 200 "LIN" 0 2 12817 "LIN" FALSE ""
0.5 80 "LIN" 0.1 99 12818 "LIN" FALSE ""
2 20 "EXP" 0.1 89 12819 "EXP" FALSE ""
1.5 40 "LIN" 0.2 6 12820 "LIN" FALSE ""
1.3 100 "LIN" 0.2 64 12821 "LIN" FALSE ""
1.3 200 "EXP" 0 77 12822 "EXP" FALSE ""
2 80 "EXP" 0 78 12823 "LIN" FALSE ""
2 60 "EXP" 0.1 55 12824 "EXP" FALSE ""
0.5 60 "LIN" 0.2 54 12825 "EXP" FALSE ""
0.9 200 "LIN" 0.1 42 12826 "EXP" FALSE ""
1.3 20 "EXP" 0 28 12827 "EXP" FALSE ""
2.5 60 "EXP" 0.2 31 12828 "EXP" FALSE ""
2 60 "EXP" 0 62 12829 "EXP" FALSE ""
1.3 100 "LIN" 0.2 40 12830 "LIN" FALSE ""
2.5 80 "LIN" 0 75 12831 "EXP" FALSE ""
2.5 60 "EXP" 0 24 12832 "LIN" FALSE ""
0.5 100 "EXP" 0 90 12833 "EXP" FALSE ""
2.5 40 "LIN" 0 40 12834 "LIN" FALSE ""
0.9 200 "EXP" 0.1 63 12835 "EXP" FALSE ""
2.5 80 "LIN" 0.2 89 12836 "LIN" FALSE ""
2 40 "EXP" 0 11 12837 "LIN" FALSE ""
1.3 80 "LIN" 0 19 12838 "LIN" FALSE ""
2 100 "EXP" 0 72 12839 "EXP" FALSE ""
0.9 100 "EXP" 0 36 12840 "EXP" FALSE ""
0.5 20 "EXP" 0.1 89 12841 "LIN" FALSE ""
1.5 40 "LIN" 0 97 12842 "LIN" FALSE ""
0.9 40 "EXP" 0 97 12843 "LIN" FALSE ""
2 40 "EXP" 0 14 12844 "LIN" FALSE ""
2.5 200 "LIN" 0.2 53 12845 "LIN" FALSE ""
2 80 "LIN" 0.1 10 12846 "EXP" FALSE ""
1.5 40 "EXP" 0.1 8 12847 "EXP" FALSE ""
1.5 20 "LIN" 0.2 38 12848 "LIN" FALSE ""
2.5 60 "EXP" 0 96 12849 "EXP" FALSE ""
0.1 40 "LIN" 0.1 92 12850 "LIN" FALSE ""
2 20 "LIN" 0 9 12851 "LIN" FALSE ""
0.5 200 "EXP" 0 37 12852 "EXP" FALSE ""
1.3 40 "EXP" 0.2 7 12853 "EXP" FALSE ""
2.5 100 "LIN" 0.2 4 12854 "LIN" FALSE ""
0.1 100 "LIN" 0.2 59 12855 "LIN" FALSE ""
2.5 40 "LIN" 0 98 12856 "LIN" FALSE ""
0.1 20 "LIN" 0.2 98 12857 "LIN" FALSE ""
0.5 40 "LIN" 0.2 55 12858 "LIN" FALSE ""
0.5 80 "EXP" 0.2 64 12859 "EXP" FALSE ""
1.5 80 "EXP" 0.2 33 12860 "EXP" FALSE ""
1.3 200 "EXP" 0.2 76 12861 "EXP" FALSE ""
0.5 80 "LIN" 0.1 85 12862 "EXP" FALSE ""
2.5 20 "LIN" 0.1 12 12863 "EXP" FALSE ""
0.9 100 "LIN" 0 72 12864 "LIN" FALSE ""
2.5 80 "EXP" 0.1 23 12865 "LIN" FALSE ""
2 100 "LIN" 0.1 84 12866 "LIN" FALSE ""
0.5 20 "EXP" 0 95 12867 "LIN" FALSE ""
0.9 80 "EXP" 0 25 12868 "EXP" FALSE ""
2 100 "EXP" 0.2 44 12869 "LIN" FALSE ""
0.9 40 "LIN" 0.2 65 12870 "EXP" FALSE ""
1.5 100 "LIN" 0.2 97 12871 "LIN" FALSE ""
2.5 100 "LIN" 0.1 46 12872 "LIN" FALSE ""
1.5 200 "LIN" 0.1 21 12873 "LIN" FALSE ""
0.9 80 "LIN" 0.2 54 12874 "LIN" FALSE ""
0.5 60 "EXP" 0.2 87 12875 "EXP" FALSE ""
2 60 "EXP" 0.1 51 12876 "EXP" FALSE ""
0.9 60 "LIN" 0.2 97 12877 "LIN" FALSE ""
0.5 80 "EXP" 0.2 97 12878 "LIN" FALSE ""
2.5 40 "LIN" 0 67 12879 "EXP" FALSE ""
2.5 60 "EXP" 0.2 48 12880 "LIN" FALSE ""
2 60 "LIN" 0 61 12881 "LIN" FALSE ""
1.3 200 "LIN" 0 80 12882 "EXP" FALSE ""
1.5 60 "EXP" 0.2 83 12883 "EXP" FALSE ""
1.5 100 "EXP" 0 74 12884 "EXP" FALSE ""
2.5 60 "LIN" 0.2 37 12885 "LIN" FALSE ""
0.1 40 "LIN" 0.2 19 12886 "LIN" FALSE ""
0.5 100 "LIN" 0 84 12887 "LIN" FALSE ""
1.5 200 "LIN" 0.1 18 12888 "LIN" FALSE ""
2.5 100 "LIN" 0.1 11 12889 "LIN" FALSE ""
2 100 "LIN" 0.2 43 12890 "LIN" FALSE ""
2 20 "EXP" 0.1 96 12891 "LIN" FALSE ""
2 40 "EXP" 0.1 72 12892 "EXP" FALSE ""
0.9 60 "EXP" 0.2 88 12893 "EXP" FALSE ""
0.1 200 "LIN" 0 44 12894 "LIN" FALSE ""
1.3 200 "EXP" 0.1 66 12895 "EXP" FALSE ""
1.5 20 "LIN" 0.2 1 12896 "LIN" FALSE ""
1.5 40 "LIN" 0 25 12897 "LIN" FALSE ""
2 80 "EXP" 0.1 50 12898 "LIN" FALSE ""
0.1 200 "LIN" 0 30 12899 "LIN" FALSE ""
0.5 40 "LIN" 0.1 11 12900 "LIN" FALSE ""
0.9 100 "EXP" 0 26 12901 "LIN" FALSE ""
0.5 60 "LIN" 0.1 7 12902 "LIN" FALSE ""
0.5 100 "EXP" 0.2 65 12903 "EXP" FALSE ""
0.9 200 "LIN" 0.1 12 12904 "LIN" FALSE ""
2 200 "LIN" 0.1 91 12905 "LIN" FALSE ""
2.5 60 "LIN" 0 61 12906 "LIN" FALSE ""
0.9 100 "EXP" 0.2 80 12907 "EXP" FALSE ""
0.1 200 "LIN" 0.1 76 12908 "LIN" FALSE ""
0.1 100 "LIN" 0.2 51 12909 "LIN" FALSE ""
1.5 80 "LIN" 0.1 34 12910 "LIN" FALSE ""
0.1 40 "EXP" 0.1 3 12911 "EXP" FALSE ""
2.5 40 "LIN" 0.1 4 12912 "LIN" FALSE ""
1.3 60 "EXP" 0.2 8 12913 "LIN" FALSE ""
0.5 60 "EXP" 0.1 91 12914 "EXP" FALSE ""
1.5 40 "EXP" 0 99 12915 "EXP" FALSE ""
2 20 "LIN" 0 53 12916 "LIN" FALSE ""
2 40 "EXP" 0.1 64 12917 "LIN" FALSE ""
1.5 20 "LIN" 0 5 12918 "LIN" FALSE ""
0.5 200 "EXP" 0.2 53 12919 "EXP" FALSE ""
2.5 80 "EXP" 0.2 10 12920 "EXP" FALSE ""
2.5 80 "EXP" 0.1 36 12921 "EXP" FALSE ""
1.5 100 "LIN" 0 99 12922 "LIN" FALSE ""
0.5 60 "EXP" 0.2 1 12923 "EXP" FALSE ""
1.5 200 "LIN" 0 29 12924 "LIN" FALSE ""
0.5 200 "EXP" 0.2 22 12925 "EXP" FALSE ""
1.5 60 "EXP" 0.1 31 12926 "EXP" FALSE ""
0.1 60 "EXP" 0 32 12927 "EXP" FALSE ""
1.3 200 "EXP" 0 20 12928 "EXP" FALSE ""
0.9 20 "EXP" 0 66 12929 "EXP" FALSE ""
0.1 40 "LIN" 0 74 12930 "EXP" FALSE ""
0.5 40 "EXP" 0.1 64 12931 "LIN" FALSE ""
0.1 40 "EXP" 0 3 12932 "EXP" FALSE ""
0.9 20 "EXP" 0 96 12933 "EXP" FALSE ""
1.5 60 "EXP" 0 48 12934 "EXP" FALSE ""
1.5 100 "EXP" 0.2 43 12935 "LIN" FALSE ""
2.5 100 "EXP" 0.1 60 12936 "EXP" FALSE ""
1.3 60 "LIN" 0.1 78 12937 "LIN" FALSE ""
0.1 20 "LIN" 0 25 12938 "LIN" FALSE ""
0.5 80 "LIN" 0.2 35 12939 "LIN" FALSE ""
2 200 "LIN" 0.2 50 12940 "LIN" FALSE ""
2.5 60 "LIN" 0.2 57 12941 "EXP" FALSE ""
2 40 "LIN" 0.2 93 12942 "LIN" FALSE ""
0.9 100 "EXP" 0.1 35 12943 "EXP" FALSE ""
1.5 100 "EXP" 0.2 47 12944 "EXP" FALSE ""
0.5 200 "EXP" 0 21 12945 "EXP" FALSE ""
0.1 20 "EXP" 0.2 90 12946 "LIN" FALSE ""
2.5 40 "EXP" 0.1 95 12947 "LIN" FALSE ""
0.9 60 "LIN" 0.1 95 12948 "LIN" FALSE ""
0.5 200 "LIN" 0.1 63 12949 "LIN" FALSE ""
1.3 60 "LIN" 0 40 12950 "LIN" FALSE ""
2 20 "EXP" 0.1 63 12951 "LIN" FALSE ""
0.9 100 "EXP" 0.2 13 12952 "EXP" FALSE ""
2 60 "EXP" 0.2 98 12953 "EXP" FALSE ""
0.1 200 "LIN" 0.1 100 12954 "LIN" FALSE ""
1.5 40 "LIN" 0.2 97 12955 "LIN" FALSE ""
2.5 40 "EXP" 0.2 38 12956 "EXP" FALSE ""
1.3 80 "EXP" 0 6 12957 "LIN" FALSE ""
0.1 100 "LIN" 0.2 11 12958 "LIN" FALSE ""
0.5 80 "LIN" 0.1 90 12959 "EXP" FALSE ""
1.5 80 "EXP" 0.2 92 12960 "EXP" FALSE ""
0.9 80 "LIN" 0.1 94 12961 "LIN" FALSE ""
0.9 80 "EXP" 0.1 96 12962 "EXP" FALSE ""
2 200 "EXP" 0.1 76 12963 "EXP" FALSE ""
1.3 200 "LIN" 0.2 93 12964 "LIN" FALSE ""
0.1 80 "EXP" 0 59 12965 "LIN" FALSE ""
0.1 100 "EXP" 0.1 64 12966 "EXP" FALSE ""
0.1 200 "EXP" 0.1 19 12967 "EXP" FALSE ""
1.3 20 "EXP" 0.2 81 12968 "LIN" FALSE ""
1.3 100 "EXP" 0 55 12969 "LIN" FALSE ""
0.1 80 "EXP" 0.2 17 12970 "LIN" FALSE ""
0.1 100 "EXP" 0 83 12971 "EXP" FALSE ""
1.3 200 "EXP" 0.2 58 12972 "EXP" FALSE ""
0.1 80 "LIN" 0.2 11 12973 "LIN" FALSE ""
2.5 100 "EXP" 0 83 12974 "EXP" FALSE ""
1.3 100 "LIN" 0.2 77 12975 "LIN" FALSE ""
0.5 80 "LIN" 0.2 41 12976 "LIN" FALSE ""
0.9 60 "EXP" 0 3 12977 "LIN" FALSE ""
0.5 80 "LIN" 0 66 12978 "LIN" FALSE ""
1.3 80 "EXP" 0.2 65 12979 "EXP" FALSE ""
2.5 100 "EXP" 0.2 71 12980 "LIN" FALSE ""
2 100 "EXP" 0.2 2 12981 "EXP" FALSE ""
0.1 60 "EXP" 0 40 12982 "EXP" FALSE ""
1.3 20 "EXP" 0 85 12983 "EXP" FALSE ""
2.5 60 "LIN" 0 26 12984 "LIN" FALSE ""
0.9 100 "EXP" 0 28 12985 "EXP" FALSE ""
1.3 80 "LIN" 0 79 12986 "LIN" FALSE ""
2 20 "LIN" 0.2 28 12987 "LIN" FALSE ""
0.9 40 "LIN" 0.2 34 12988 "LIN" FALSE ""
0.9 60 "LIN" 0 50 12989 "LIN" FALSE ""
1.5 80 "EXP" 0 56 12990 "LIN" FALSE ""
0.1 100 "LIN" 0 89 12991 "LIN" FALSE ""
1.3 40 "LIN" 0.2 89 12992 "LIN" FALSE ""
1.3 20 "EXP" 0 48 12993 "EXP" FALSE ""
2 100 "EXP" 0.1 13 12994 "LIN" FALSE ""
2 200 "EXP" 0.1 40 12995 "EXP" FALSE ""
0.9 200 "LIN" 0.1 54 12996 "LIN" FALSE ""
1.3 60 "LIN" 0.2 20 12997 "LIN" FALSE ""
0.1 200 "EXP" 0 41 12998 "EXP" FALSE ""
0.1 80 "LIN" 0.1 62 12999 "LIN" FALSE ""
0.5 80 "LIN" 0.2 30 13000 "LIN" FALSE ""
2 60 "EXP" 0.2 81 13001 "EXP" FALSE ""
0.5 40 "LIN" 0.1 34 13002 "LIN" FALSE ""
0.5 40 "EXP" 0.2 74 13003 "LIN" FALSE ""
0.1 100 "EXP" 0 24 13004 "EXP" FALSE ""
2.5 200 "EXP" 0.1 35 13005 "LIN" FALSE ""
1.3 80 "EXP" 0 79 13006 "LIN" FALSE ""
0.9 20 "LIN" 0.1 44 13007 "EXP" FALSE ""
1.5 80 "EXP" 0.1 47 13008 "LIN" FALSE ""
0.5 40 "LIN" 0.2 29 13009 "LIN" FALSE ""
0.9 80 "EXP" 0.2 32 13010 "LIN" FALSE ""
0.1 100 "EXP" 0 18 13011 "EXP" FALSE ""
0.9 20 "EXP" 0 51 13012 "LIN" FALSE ""
2.5 80 "EXP" 0.2 67 13013 "EXP" FALSE ""
1.5 20 "LIN" 0.1 89 13014 "EXP" FALSE ""
2 20 "EXP" 0.1 9 13015 "LIN" FALSE ""
0.5 20 "EXP" 0.1 53 13016 "LIN" FALSE ""
2 20 "LIN" 0.2 95 13017 "EXP" FALSE ""
2.5 40 "EXP" 0.1 83 13018 "LIN" FALSE ""
1.3 40 "EXP" 0.1 12 13019 "LIN" FALSE ""
0.1 60 "LIN" 0.2 23 13020 "LIN" FALSE ""
0.9 40 "LIN" 0.2 14 13021 "LIN" FALSE ""
2 40 "EXP" 0.2 81 13022 "LIN" FALSE ""
2.5 200 "LIN" 0 14 13023 "LIN" FALSE ""
1.5 200 "EXP" 0.2 73 13024 "EXP" FALSE ""
0.9 40 "EXP" 0.2 79 13025 "LIN" FALSE ""
2 20 "EXP" 0.2 29 13026 "LIN" FALSE ""
1.3 40 "LIN" 0.2 82 13027 "LIN" FALSE ""
1.3 80 "EXP" 0.1 90 13028 "LIN" FALSE ""
1.3 80 "LIN" 0 65 13029 "LIN" FALSE ""
0.1 200 "EXP" 0.2 48 13030 "EXP" FALSE ""
1.5 80 "EXP" 0 16 13031 "EXP" FALSE ""
2.5 20 "LIN" 0.2 68 13032 "LIN" FALSE ""
2.5 200 "EXP" 0.1 57 13033 "EXP" FALSE ""
1.3 100 "EXP" 0.1 74 13034 "EXP" FALSE ""
0.9 100 "EXP" 0.2 26 13035 "EXP" FALSE ""
1.5 200 "LIN" 0 28 13036 "LIN" FALSE ""
2 40 "LIN" 0 100 13037 "LIN" FALSE ""
1.3 20 "LIN" 0.2 34 13038 "LIN" FALSE ""
2.5 60 "EXP" 0 36 13039 "EXP" FALSE ""
2.5 80 "EXP" 0.2 73 13040 "LIN" FALSE ""
2 200 "EXP" 0.1 79 13041 "EXP" FALSE ""
1.3 80 "LIN" 0.2 3 13042 "LIN" FALSE ""
1.3 60 "LIN" 0.2 64 13043 "LIN" FALSE ""
2.5 80 "EXP" 0.1 90 13044 "LIN" FALSE ""
2 60 "LIN" 0.2 83 13045 "LIN" FALSE ""
2 200 "EXP" 0.2 38 13046 "LIN" FALSE ""
1.3 80 "LIN" 0.1 83 13047 "LIN" FALSE ""
1.5 200 "LIN" 0.2 39 13048 "LIN" FALSE ""
0.5 80 "EXP" 0 55 13049 "EXP" FALSE ""
0.5 60 "EXP" 0 54 13050 "EXP" FALSE ""
1.3 80 "EXP" 0.2 44 13051 "LIN" FALSE ""
2 40 "LIN" 0 20 13052 "LIN" FALSE ""
0.5 200 "LIN" 0 24 13053 "LIN" FALSE ""
1.3 20 "EXP" 0.1 12 13054 "LIN" FALSE ""
0.1 60 "LIN" 0.1 32 13055 "LIN" FALSE ""
2.5 100 "LIN" 0 29 13056 "EXP" FALSE ""
0.9 40 "LIN" 0.2 38 13057 "LIN" FALSE ""
1.3 20 "EXP" 0 88 13058 "EXP" FALSE ""
0.9 200 "LIN" 0 44 13059 "LIN" FALSE ""
0.5 200 "EXP" 0.1 80 13060 "EXP" FALSE ""
0.1 40 "LIN" 0 64 13061 "LIN" FALSE ""
2.5 40 "LIN" 0.1 57 13062 "LIN" FALSE ""
2.5 20 "LIN" 0.1 86 13063 "LIN" FALSE ""
2 20 "EXP" 0 68 13064 "LIN" FALSE ""
0.5 100 "EXP" 0 61 13065 "LIN" FALSE ""
0.5 80 "LIN" 0.2 63 13066 "LIN" FALSE ""
0.9 40 "EXP" 0.2 17 13067 "LIN" FALSE ""
1.3 80 "EXP" 0.1 25 13068 "LIN" FALSE ""
2 60 "EXP" 0.1 74 13069 "EXP" FALSE ""
2 20 "EXP" 0.1 36 13070 "LIN" FALSE ""
0.1 80 "EXP" 0.2 74 13071 "EXP" FALSE ""
2 200 "LIN" 0.2 16 13072 "LIN" FALSE ""
1.5 60 "EXP" 0 93 13073 "LIN" FALSE ""
1.3 60 "LIN" 0 86 13074 "EXP" FALSE ""
0.5 40 "EXP" 0.1 79 13075 "EXP" FALSE ""
1.3 200 "EXP" 0.1 31 13076 "EXP" FALSE ""
1.5 200 "EXP" 0 6 13077 "LIN" FALSE ""
2 80 "LIN" 0 95 13078 "LIN" FALSE ""
0.1 100 "LIN" 0.1 8 13079 "LIN" FALSE ""
0.1 80 "LIN" 0.2 31 13080 "LIN" FALSE ""
1.5 200 "LIN" 0 60 13081 "LIN" FALSE ""
0.1 60 "EXP" 0.1 40 13082 "EXP" FALSE ""
2 200 "EXP" 0.1 84 13083 "EXP" FALSE ""
1.3 60 "EXP" 0.1 81 13084 "EXP" FALSE ""
2.5 40 "EXP" 0.1 87 13085 "EXP" FALSE ""
2.5 200 "EXP" 0.1 96 13086 "LIN" FALSE ""
2 60 "EXP" 0 97 13087 "LIN" FALSE ""
0.9 100 "EXP" 0.2 92 13088 "EXP" FALSE ""
1.5 200 "EXP" 0.1 82 13089 "EXP" FALSE ""
1.5 60 "EXP" 0 76 13090 "EXP" FALSE ""
0.9 20 "LIN" 0.2 58 13091 "LIN" FALSE ""
0.1 20 "LIN" 0 100 13092 "LIN" FALSE ""
0.5 40 "LIN" 0 93 13093 "LIN" FALSE ""
1.5 40 "EXP" 0.1 87 13094 "EXP" FALSE ""
0.9 80 "EXP" 0.1 44 13095 "EXP" FALSE ""
2 20 "LIN" 0 66 13096 "LIN" FALSE ""
1.3 80 "LIN" 0.2 84 13097 "LIN" FALSE ""
0.1 100 "EXP" 0 49 13098 "EXP" FALSE ""
1.3 20 "LIN" 0.2 12 13099 "LIN" FALSE ""
1.3 60 "EXP" 0.1 1 13100 "LIN" FALSE ""
2.5 20 "EXP" 0.1 22 13101 "EXP" FALSE ""
0.9 20 "LIN" 0.1 18 13102 "LIN" FALSE ""
2.5 40 "LIN" 0 12 13103 "LIN" FALSE ""
0.1 60 "LIN" 0.1 86 13104 "LIN" FALSE ""
0.1 80 "EXP" 0 73 13105 "EXP" FALSE ""
2.5 200 "LIN" 0.2 62 13106 "LIN" FALSE ""
0.9 200 "LIN" 0.1 48 13107 "LIN" FALSE ""
0.9 40 "LIN" 0.1 25 13108 "LIN" FALSE ""
0.5 60 "LIN" 0.1 87 13109 "LIN" FALSE ""
2 200 "LIN" 0.1 70 13110 "LIN" FALSE ""
0.1 60 "EXP" 0.2 5 13111 "EXP" FALSE ""
2 20 "EXP" 0 28 13112 "LIN" FALSE ""
0.1 80 "LIN" 0.2 48 13113 "LIN" FALSE ""
0.9 200 "EXP" 0 87 13114 "EXP" FALSE ""
0.9 20 "LIN" 0.1 55 13115 "EXP" FALSE ""
0.1 40 "EXP" 0 46 13116 "LIN" FALSE ""
2.5 60 "EXP" 0.1 52 13117 "EXP" FALSE ""
0.5 40 "EXP" 0.1 52 13118 "LIN" FALSE ""
2 60 "EXP" 0.2 26 13119 "EXP" FALSE ""
2.5 40 "LIN" 0 10 13120 "EXP" FALSE ""
2.5 100 "EXP" 0.1 97 13121 "EXP" FALSE ""
0.1 40 "EXP" 0.1 44 13122 "LIN" FALSE ""
1.5 20 "EXP" 0.1 68 13123 "LIN" FALSE ""
2.5 40 "EXP" 0.1 66 13124 "LIN" FALSE ""
0.9 60 "LIN" 0.1 3 13125 "LIN" FALSE ""
2 20 "LIN" 0 88 13126 "EXP" FALSE ""
1.3 200 "LIN" 0.1 83 13127 "LIN" FALSE ""
0.1 40 "LIN" 0.2 66 13128 "EXP" FALSE ""
1.5 20 "LIN" 0.2 92 13129 "LIN" FALSE ""
2.5 80 "LIN" 0.1 4 13130 "EXP" FALSE ""
1.5 80 "EXP" 0 67 13131 "LIN" FALSE ""
0.9 20 "EXP" 0 17 13132 "LIN" FALSE ""
1.3 200 "LIN" 0.1 3 13133 "LIN" FALSE ""
0.9 60 "LIN" 0.2 29 13134 "LIN" FALSE ""
0.1 20 "LIN" 0.1 29 13135 "LIN" FALSE ""
1.5 60 "EXP" 0.1 59 13136 "LIN" FALSE ""
0.5 200 "LIN" 0.2 49 13137 "LIN" FALSE ""
0.1 60 "LIN" 0.1 60 13138 "LIN" FALSE ""
1.3 60 "EXP" 0 41 13139 "EXP" FALSE ""
2 80 "EXP" 0 42 13140 "LIN" FALSE ""
2 80 "LIN" 0.1 9 13141 "LIN" FALSE ""
1.3 40 "EXP" 0.2 45 13142 "LIN" FALSE ""
0.9 80 "EXP" 0.1 4 13143 "LIN" FALSE ""
1.3 100 "LIN" 0 46 13144 "LIN" FALSE ""
2 100 "LIN" 0.1 88 13145 "LIN" FALSE ""
2 20 "LIN" 0.2 39 13146 "LIN" FALSE ""
0.1 80 "LIN" 0 53 13147 "LIN" FALSE ""
1.3 80 "LIN" 0 68 13148 "LIN" FALSE ""
2 100 "EXP" 0.1 45 13149 "LIN" FALSE ""
2.5 40 "LIN" 0.2 24 13150 "EXP" FALSE ""
1.3 200 "EXP" 0.1 60 13151 "EXP" FALSE ""
0.9 100 "EXP" 0.2 19 13152 "EXP" FALSE ""
1.5 80 "LIN" 0.2 11 13153 "LIN" FALSE ""
2 80 "LIN" 0.1 20 13154 "EXP" FALSE ""
0.5 40 "EXP" 0.2 90 13155 "LIN" FALSE ""
2 20 "LIN" 0.2 97 13156 "LIN" FALSE ""
0.9 20 "LIN" 0 45 13157 "LIN" FALSE ""
0.5 100 "EXP" 0 85 13158 "LIN" FALSE ""
1.3 40 "LIN" 0 83 13159 "LIN" FALSE ""
0.9 20 "LIN" 0.1 86 13160 "EXP" FALSE ""
0.1 100 "EXP" 0 35 13161 "EXP" FALSE ""
2 80 "EXP" 0.2 15 13162 "EXP" FALSE ""
0.5 60 "EXP" 0 20 13163 "EXP" FALSE ""
0.5 80 "EXP" 0 91 13164 "EXP" FALSE ""
2.5 40 "EXP" 0.2 80 13165 "LIN" FALSE ""
1.3 80 "LIN" 0 1 13166 "LIN" FALSE ""
2.5 80 "LIN" 0.2 37 13167 "EXP" FALSE ""
0.5 200 "LIN" 0.1 3 13168 "LIN" FALSE ""
2 60 "EXP" 0.1 91 13169 "LIN" FALSE ""
1.5 20 "LIN" 0 36 13170 "LIN" FALSE ""
0.9 100 "LIN" 0.2 71 13171 "LIN" FALSE ""
0.5 200 "EXP" 0.2 76 13172 "EXP" FALSE ""
0.5 60 "EXP" 0.1 99 13173 "EXP" FALSE ""
0.1 80 "EXP" 0.2 20 13174 "EXP" FALSE ""
2 80 "LIN" 0.1 100 13175 "LIN" FALSE ""
2.5 100 "EXP" 0 9 13176 "EXP" FALSE ""
1.3 80 "LIN" 0.1 70 13177 "LIN" FALSE ""
2.5 100 "LIN" 0.2 48 13178 "LIN" FALSE ""
0.1 20 "LIN" 0.2 76 13179 "LIN" FALSE ""
0.5 20 "EXP" 0.1 74 13180 "EXP" FALSE ""
1.3 80 "EXP" 0.1 62 13181 "EXP" FALSE ""
1.3 200 "EXP" 0 73 13182 "EXP" FALSE ""
2.5 60 "LIN" 0.2 56 13183 "LIN" FALSE ""
0.5 60 "LIN" 0.2 39 13184 "LIN" FALSE ""
1.3 60 "LIN" 0 24 13185 "LIN" FALSE ""
0.5 20 "LIN" 0 45 13186 "LIN" FALSE ""
0.9 100 "LIN" 0.1 16 13187 "LIN" FALSE ""
1.3 40 "LIN" 0 37 13188 "EXP" FALSE ""
2 20 "LIN" 0 100 13189 "EXP" FALSE ""
1.5 100 "LIN" 0.2 6 13190 "LIN" FALSE ""
2.5 80 "LIN" 0.1 1 13191 "LIN" FALSE ""
2.5 100 "LIN" 0 27 13192 "EXP" FALSE ""
0.9 80 "EXP" 0.2 69 13193 "EXP" FALSE ""
1.5 100 "LIN" 0.1 42 13194 "LIN" FALSE ""
1.5 60 "EXP" 0.1 64 13195 "EXP" FALSE ""
1.3 60 "LIN" 0.1 33 13196 "LIN" FALSE ""
1.3 20 "EXP" 0 89 13197 "LIN" FALSE ""
1.3 200 "EXP" 0.1 38 13198 "EXP" FALSE ""
0.9 100 "LIN" 0 85 13199 "LIN" FALSE ""
0.9 60 "LIN" 0.1 11 13200 "LIN" FALSE ""
0.5 60 "LIN" 0 41 13201 "LIN" FALSE ""
0.9 200 "LIN" 0 18 13202 "EXP" FALSE ""
2 100 "LIN" 0.2 41 13203 "LIN" FALSE ""
2 100 "EXP" 0.1 52 13204 "LIN" FALSE ""
1.5 20 "EXP" 0.2 40 13205 "LIN" FALSE ""
0.9 100 "EXP" 0 97 13206 "EXP" FALSE ""
2.5 60 "EXP" 0.1 78 13207 "EXP" FALSE ""
0.5 60 "LIN" 0.1 38 13208 "EXP" FALSE ""
0.1 100 "LIN" 0 66 13209 "LIN" FALSE ""
